Gene	beta	fdr	dataset	hit	UP	DOWN
EPC1	0.25431	0.38972	top4	NOT	0	0
EPC2	0.36483	0.12183	top4	NOT	0	0
EPCAM	-0.0019005	0.99749	top4	NOT	0	0
EPDR1	0.10774	0.93545	top4	NOT	0	0
EPG5	-0.047587	0.98057	top4	NOT	0	0
EPGN	0.093607	0.95655	top4	NOT	0	0
EPHA1	0.0092141	0.99832	top4	NOT	0	0
EPHA10	0.11172	0.93425	top4	NOT	0	0
EPHA2	0.074344	0.96963	top4	NOT	0	0
EPHA3	-0.079168	0.95655	top4	NOT	0	0
EPHA4	-0.024815	0.99191	top4	NOT	0	0
EPHA5	-0.028073	0.99129	top4	NOT	0	0
EPHA6	0.0088105	0.99905	top4	NOT	0	0
EPHA7	0.059452	0.98163	top4	NOT	0	0
EPHA8	-0.0096092	0.99276	top4	NOT	0	0
EPHB1	-0.033072	0.98807	top4	NOT	0	0
EPHB2	-0.094532	0.93425	top4	NOT	0	0
EPHB3	0.13944	0.87489	top4	NOT	0	0
EPHB4	-0.18635	0.6585	top4	NOT	0	0
EPHB6	0.058259	0.98163	top4	NOT	0	0
EPHX1	-0.17594	0.69769	top4	NOT	0	0
EPHX2	-0.12904	0.87173	top4	NOT	0	0
EPHX3	0.028763	0.99276	top4	NOT	0	0
EPHX4	0.028498	0.99276	top4	NOT	0	0
EPM2A	-0.069075	0.9678	top4	NOT	0	0
EPM2AIP1	-0.15084	0.8118	top4	NOT	0	0
EPN1	-0.075339	0.95983	top4	NOT	0	0
EPN2	0.032056	0.99276	top4	NOT	0	0
EPN3	-0.058935	0.97301	top4	NOT	0	0
EPO	0.0099367	0.99832	top4	NOT	0	0
EPOR	0.045439	0.9899	top4	NOT	0	0
EPPIN	0.0077210000000000004	0.99972	top4	NOT	0	0
EPPIN-WFDC6	-0.056134	0.98202	top4	NOT	0	0
EPRS	-0.28217	0.26039	top4	NOT	0	0
EPS15	0.010632	0.99832	top4	NOT	0	0
EPS15L1	0.070085	0.97647	top4	NOT	0	0
EPS8	-0.071869	0.96172	top4	NOT	0	0
EPS8L1	-0.019396	0.99276	top4	NOT	0	0
EPS8L2	0.059051	0.98163	top4	NOT	0	0
EPS8L3	0.029813	0.99276	top4	NOT	0	0
EPSTI1	0.17902	0.72833	top4	NOT	0	0
EPT1	0.033965	0.99276	top4	NOT	0	0
EPX	-0.10031	0.93425	top4	NOT	0	0
EPYC	-0.095053	0.93425	top4	NOT	0	0
EQTN	-0.117	0.88301	top4	NOT	0	0
ERAL1	0.026247	0.99276	top4	NOT	0	0
ERAP1	0.12516	0.90232	top4	NOT	0	0
ERAP2	-0.090048	0.93857	top4	NOT	0	0
ERAS	-0.067235	0.9678	top4	NOT	0	0
ERBB2	-0.049538	0.97782	top4	NOT	0	0
ERBB2IP	-0.0012477	0.99749	top4	NOT	0	0
ERBB3	-0.049	0.97782	top4	NOT	0	0
ERBB4	-0.088677	0.93857	top4	NOT	0	0
ERC1	0.022279	0.99445	top4	NOT	0	0
ERC2	-0.040274	0.98163	top4	NOT	0	0
ERCC1	0.020043	0.9953	top4	NOT	0	0
ERCC2	-0.33483	0.12376	top4	NOT	0	0
ERCC3	-0.0035743	0.99648	top4	NOT	0	0
ERCC4	0.078947	0.9678	top4	NOT	0	0
ERCC5	-0.0028729	0.99706	top4	NOT	0	0
ERCC6	0.041881	0.99183	top4	NOT	0	0
ERCC6-PGBD3	0.11158	0.98057	top4	NOT	0	0
ERCC6L	0.16465	0.79767	top4	NOT	0	0
ERCC6L2	0.1444	0.86306	top4	NOT	0	0
ERCC8	0.03008	0.99276	top4	NOT	0	0
EREG	0.022286	0.99445	top4	NOT	0	0
ERF	0.072076	0.97647	top4	NOT	0	0
ERG	-0.03707	0.98428	top4	NOT	0	0
ERGIC1	0.0061138	0.99832	top4	NOT	0	0
ERGIC2	0.046129	0.9899	top4	NOT	0	0
ERGIC3	0.11052	0.93425	top4	NOT	0	0
ERH	0.094307	0.95282	top4	NOT	0	0
ERI1	0.18984	0.6869	top4	NOT	0	0
ERI2	0.011941	0.99788	top4	NOT	0	0
ERI3	0.022011	0.99445	top4	NOT	0	0
ERICH1	-0.07839	0.95672	top4	NOT	0	0
ERLEC1	0.046544	0.98986	top4	NOT	0	0
ERLIN1	0.082797	0.9678	top4	NOT	0	0
ERLIN2	0.04076	0.99183	top4	NOT	0	0
ERMAP	0.0053347	0.99832	top4	NOT	0	0
ERMARD	0.098694	0.94361	top4	NOT	0	0
ERMN	-0.046333	0.98057	top4	NOT	0	0
ERMP1	-0.079562	0.95655	top4	NOT	0	0
ERN1	0.090732	0.95746	top4	NOT	0	0
ERN2	-0.032948	0.98817	top4	NOT	0	0
ERO1L	-0.0020155	0.99749	top4	NOT	0	0
ERO1LB	0.06429	0.97782	top4	NOT	0	0
ERP27	0.12278	0.91489	top4	NOT	0	0
ERP29	0.026033	0.99276	top4	NOT	0	0
ERP44	0.042068	0.99183	top4	NOT	0	0
ERRFI1	-0.0076681	0.99445	top4	NOT	0	0
ERV3-1	-0.035023	0.98493	top4	NOT	0	0
ERVFRD-1	-0.025613	0.99183	top4	NOT	0	0
ERVV-1	-0.075882	0.98493	top4	NOT	0	0
ERVV-2	0.0085888	0.99983	top4	NOT	0	0
ERVW-1	-0.36739	0.78172	top4	NOT	0	0
ESAM	0.055696	0.98163	top4	NOT	0	0
ESCO1	0.20538	0.61597	top4	NOT	0	0
ESCO2	0.0096267	0.99832	top4	NOT	0	0
ESD	0.041314	0.99183	top4	NOT	0	0
ESF1	0.19298	0.6722	top4	NOT	0	0
ESM1	-0.065488	0.9678	top4	NOT	0	0
ESPL1	-0.38016	0.08209	top4	DOWN	0	1
ESPN	-0.051737	0.97782	top4	NOT	0	0
ESPNL	-0.10282	0.93163	top4	NOT	0	0
ESR1	0.023557	0.99445	top4	NOT	0	0
ESR2	0.034127	0.99276	top4	NOT	0	0
ESRP1	0.10995	0.93425	top4	NOT	0	0
ESRP2	0.098893	0.94361	top4	NOT	0	0
ESRRA	0.014308	0.99749	top4	NOT	0	0
ESRRB	-0.04594	0.9806	top4	NOT	0	0
ESRRG	0.021896	0.99445	top4	NOT	0	0
ESX1	0.058711	0.98163	top4	NOT	0	0
ESYT1	-0.24225	0.4	top4	NOT	0	0
ESYT2	0.079914	0.9678	top4	NOT	0	0
ESYT3	0.015637	0.99749	top4	NOT	0	0
ETAA1	0.0011339	0.99749	top4	NOT	0	0
ETF1	-0.04286	0.98163	top4	NOT	0	0
ETFA	-7.9058e-4	0.99749	top4	NOT	0	0
ETFB	0.12601	0.89968	top4	NOT	0	0
ETFDH	0.063401	0.97898	top4	NOT	0	0
ETHE1	-0.014596	0.99276	top4	NOT	0	0
ETNK1	-0.035441	0.98493	top4	NOT	0	0
ETNK2	0.029963	0.99276	top4	NOT	0	0
ETNPPL	0.01673	0.99749	top4	NOT	0	0
ETS1	0.094881	0.95163	top4	NOT	0	0
ETS2	0.019702	0.99605	top4	NOT	0	0
ETV1	-0.028574	0.99092	top4	NOT	0	0
ETV2	0.013978	0.99749	top4	NOT	0	0
ETV3	0.071019	0.97647	top4	NOT	0	0
ETV3L	-0.038085	0.98163	top4	NOT	0	0
ETV4	-0.17677	0.69769	top4	NOT	0	0
ETV5	0.04392	0.99111	top4	NOT	0	0
ETV6	-0.13053	0.86806	top4	NOT	0	0
ETV7	0.037011	0.99276	top4	NOT	0	0
EVA1A	0.09184	0.95672	top4	NOT	0	0
EVA1B	-0.0011851	0.99749	top4	NOT	0	0
EVA1C	0.1387	0.87489	top4	NOT	0	0
EVC	0.088655	0.96087	top4	NOT	0	0
EVC2	-0.0833	0.95048	top4	NOT	0	0
EVI2A	-0.038029	0.98163	top4	NOT	0	0
EVI2B	0.0094539	0.99832	top4	NOT	0	0
EVI5	-0.17458	0.69769	top4	NOT	0	0
EVI5L	0.040447	0.99223	top4	NOT	0	0
EVL	-0.058051	0.97568	top4	NOT	0	0
EVPL	0.065991	0.97782	top4	NOT	0	0
EVPLL	0.12404	0.90872	top4	NOT	0	0
EVX1	7.4022e-4	0.99749	top4	NOT	0	0
EVX2	0.052067	0.98433	top4	NOT	0	0
EWSR1	0.1031	0.93857	top4	NOT	0	0
EXD1	0.091492	0.95672	top4	NOT	0	0
EXD2	0.045453	0.9899	top4	NOT	0	0
EXD3	-0.030284	0.9899	top4	NOT	0	0
EXO1	-0.094816	0.93425	top4	NOT	0	0
EXO5	0.0048848	0.99832	top4	NOT	0	0
EXOC1	-0.016792	0.99276	top4	NOT	0	0
EXOC2	-0.13933	0.85077	top4	NOT	0	0
EXOC3	-0.15862	0.78888	top4	NOT	0	0
EXOC3L1	0.15046	0.85215	top4	NOT	0	0
EXOC3L2	-0.05661	0.97647	top4	NOT	0	0
EXOC3L4	-0.0030158	0.99675	top4	NOT	0	0
EXOC4	-0.15509	0.79767	top4	NOT	0	0
EXOC5	0.31887	0.21	top4	NOT	0	0
EXOC6	0.08399	0.96701	top4	NOT	0	0
EXOC6B	0.039438	0.99256	top4	NOT	0	0
EXOC7	0.38644	0.10241	top4	NOT	0	0
EXOC8	0.060748	0.98151	top4	NOT	0	0
EXOG	-0.040027	0.98163	top4	NOT	0	0
EXOSC1	-0.018068	0.99276	top4	NOT	0	0
EXOSC10	-0.050161	0.97782	top4	NOT	0	0
EXOSC2	0.36004	0.12745	top4	NOT	0	0
EXOSC3	0.086931	0.9615	top4	NOT	0	0
EXOSC4	-0.090888	0.93857	top4	NOT	0	0
EXOSC5	-0.19785	0.61111	top4	NOT	0	0
EXOSC6	-0.1772	0.69769	top4	NOT	0	0
EXOSC7	0.021808	0.99445	top4	NOT	0	0
EXOSC8	-0.034296	0.98576	top4	NOT	0	0
EXOSC9	-0.066391	0.9678	top4	NOT	0	0
EXPH5	0.01344	0.99761	top4	NOT	0	0
EXT1	0.032227	0.99276	top4	NOT	0	0
EXT2	0.043171	0.99129	top4	NOT	0	0
EXTL1	0.041365	0.99183	top4	NOT	0	0
EXTL2	0.14615	0.86241	top4	NOT	0	0
EXTL3	0.059527	0.98163	top4	NOT	0	0
EYA1	0.065398	0.97782	top4	NOT	0	0
EYA2	0.094826	0.95163	top4	NOT	0	0
EYA3	-0.10627	0.91886	top4	NOT	0	0
EYA4	-0.0296	0.9899	top4	NOT	0	0
EYS	0.018973	0.99675	top4	NOT	0	0
EZH1	0.0020392	0.99749	top4	NOT	0	0
EZH2	0.084381	0.96584	top4	NOT	0	0
EZR	0.10953	0.93425	top4	NOT	0	0
F10	-0.008504	0.99321	top4	NOT	0	0
F11	-0.11797	0.88267	top4	NOT	0	0
F11R	0.0021388	0.99749	top4	NOT	0	0
F12	-0.084724	0.94529	top4	NOT	0	0
F13A1	-0.073169	0.9615	top4	NOT	0	0
F13B	0.16812	0.78979	top4	NOT	0	0
F2	0.062974	0.97898	top4	NOT	0	0
F2R	0.052695	0.98431	top4	NOT	0	0
F2RL1	-0.10277	0.9317	top4	NOT	0	0
F2RL2	0.12183	0.91528	top4	NOT	0	0
F2RL3	0.026	0.99276	top4	NOT	0	0
F3	-0.087533	0.93878	top4	NOT	0	0
F5	0.036282	0.99276	top4	NOT	0	0
F7	-0.029868	0.9899	top4	NOT	0	0
F8	0.060758	0.98151	top4	NOT	0	0
F8A3	0.10341	0.93857	top4	NOT	0	0
F9	-0.033623	0.98763	top4	NOT	0	0
FA2H	0.12054	0.91886	top4	NOT	0	0
FAAH	0.06703	0.97782	top4	NOT	0	0
FAAH2	0.083894	0.96701	top4	NOT	0	0
FABP1	0.078731	0.9678	top4	NOT	0	0
FABP12	-0.10031	0.93425	top4	NOT	0	0
FABP2	0.072142	0.97647	top4	NOT	0	0
FABP3	0.11837	0.92523	top4	NOT	0	0
FABP4	-0.0027147	0.99724	top4	NOT	0	0
FABP5	0.033403	0.99321	top4	NOT	0	0
FABP6	-0.0031956	0.99662	top4	NOT	0	0
FABP7	0.1342	0.87673	top4	NOT	0	0
FADD	0.072157	0.97647	top4	NOT	0	0
FADS1	0.050878	0.98493	top4	NOT	0	0
FADS2	0.034736	0.99276	top4	NOT	0	0
FADS3	0.083467	0.96717	top4	NOT	0	0
FADS6	-0.0032167	0.99662	top4	NOT	0	0
FAF1	0.12795	0.89372	top4	NOT	0	0
FAF2	0.043901	0.99111	top4	NOT	0	0
FAH	-0.02281	0.99276	top4	NOT	0	0
FAHD1	0.046042	0.9899	top4	NOT	0	0
FAHD2A	-0.0036756	0.99598	top4	NOT	0	0
FAHD2B	-0.11362	0.89965	top4	NOT	0	0
FAIM	0.24674	0.43068	top4	NOT	0	0
FAIM2	0.059738	0.98163	top4	NOT	0	0
FAIM3	0.082388	0.9678	top4	NOT	0	0
FAM101A	0.041985	0.99183	top4	NOT	0	0
FAM102A	0.038314	0.99276	top4	NOT	0	0
FAM102B	0.010309	0.99832	top4	NOT	0	0
FAM103A1	-0.26024	0.31976	top4	NOT	0	0
FAM104A	0.080956	0.9678	top4	NOT	0	0
FAM104B	-0.14342	0.83601	top4	NOT	0	0
FAM105A	-0.12743	0.87489	top4	NOT	0	0
FAM105B	0.064214	0.97782	top4	NOT	0	0
FAM107A	0.0060578	0.99832	top4	NOT	0	0
FAM107B	0.14422	0.86324	top4	NOT	0	0
FAM109A	-0.07409	0.96087	top4	NOT	0	0
FAM109B	0.078007	0.9678	top4	NOT	0	0
FAM110A	-0.033894	0.98667	top4	NOT	0	0
FAM110B	-0.091633	0.93664	top4	NOT	0	0
FAM110C	-0.1898	0.64896	top4	NOT	0	0
FAM110D	0.074637	0.96963	top4	NOT	0	0
FAM111A	0.0059211	0.99832	top4	NOT	0	0
FAM111B	0.0045019	0.99832	top4	NOT	0	0
FAM114A1	0.10642	0.93549	top4	NOT	0	0
FAM114A2	0.025249	0.99276	top4	NOT	0	0
FAM115A	-0.066136	0.9678	top4	NOT	0	0
FAM115C	0.097692	0.94646	top4	NOT	0	0
FAM117A	-0.13543	0.86037	top4	NOT	0	0
FAM117B	0.065266	0.97782	top4	NOT	0	0
FAM118A	-0.0074441	0.99445	top4	NOT	0	0
FAM118B	-0.091978	0.93619	top4	NOT	0	0
FAM120A	0.014397	0.99749	top4	NOT	0	0
FAM120AOS	0.046828	0.98986	top4	NOT	0	0
FAM120B	0.04819	0.98856	top4	NOT	0	0
FAM120C	0.035956	0.99276	top4	NOT	0	0
FAM122A	-0.21161	0.54264	top4	NOT	0	0
FAM122B	-0.080125	0.95512	top4	NOT	0	0
FAM122C	-0.025039	0.99183	top4	NOT	0	0
FAM124A	0.074325	0.96963	top4	NOT	0	0
FAM124B	-0.09768	0.93425	top4	NOT	0	0
FAM126A	0.01983	0.99567	top4	NOT	0	0
FAM126B	-0.069486	0.9678	top4	NOT	0	0
FAM127A	-0.085301	0.94361	top4	NOT	0	0
FAM127B	-0.095381	0.9678	top4	NOT	0	0
FAM127C	0.11655	0.9678	top4	NOT	0	0
FAM129A	-0.18379	0.67244	top4	NOT	0	0
FAM129B	-0.018244	0.99276	top4	NOT	0	0
FAM129C	0.22354	0.54264	top4	NOT	0	0
FAM131A	-0.020338	0.99276	top4	NOT	0	0
FAM131B	0.026527	0.99276	top4	NOT	0	0
FAM131C	0.052013	0.98433	top4	NOT	0	0
FAM132A	0.083822	0.96701	top4	NOT	0	0
FAM133A	-0.39419	0.07874	top4	DOWN	0	1
FAM133B	0.38813	0.18375	top4	NOT	0	0
FAM134A	0.0034762	0.99788	top4	NOT	0	0
FAM134B	-0.0065722	0.99445	top4	NOT	0	0
FAM134C	-0.18879	0.64896	top4	NOT	0	0
FAM135A	-0.043555	0.98163	top4	NOT	0	0
FAM135B	-0.07561	0.95983	top4	NOT	0	0
FAM136A	-0.0518	0.97782	top4	NOT	0	0
FAM13A	-0.10765	0.91603	top4	NOT	0	0
FAM13B	-0.017402	0.99276	top4	NOT	0	0
FAM13C	-0.15821	0.78916	top4	NOT	0	0
FAM149A	-0.04837	0.97863	top4	NOT	0	0
FAM149B1	-0.078243	0.95672	top4	NOT	0	0
FAM150A	0.018516	0.99749	top4	NOT	0	0
FAM150B	-0.014922	0.99276	top4	NOT	0	0
FAM151A	0.030571	0.99276	top4	NOT	0	0
FAM151B	-0.18785	0.65155	top4	NOT	0	0
FAM153A	-0.18605	0.8737	top4	NOT	0	0
FAM153B	1.4661e-5	0.99749	top4	NOT	0	0
FAM154A	-0.011092	0.99276	top4	NOT	0	0
FAM154B	-0.10844	0.91498	top4	NOT	0	0
FAM155A	0.15437	0.83718	top4	NOT	0	0
FAM155B	0.0010245	0.99749	top4	NOT	0	0
FAM156B	-0.04638	0.98264	top4	NOT	0	0
FAM159A	-0.086368	0.94195	top4	NOT	0	0
FAM159B	-0.0050487	0.99513	top4	NOT	0	0
FAM160A1	0.021003	0.99513	top4	NOT	0	0
FAM160A2	0.083524	0.96701	top4	NOT	0	0
FAM160B1	0.017697	0.99749	top4	NOT	0	0
FAM160B2	-0.070506	0.96584	top4	NOT	0	0
FAM161A	0.058763	0.98163	top4	NOT	0	0
FAM161B	-0.060066	0.96963	top4	NOT	0	0
FAM162A	0.010243	0.99832	top4	NOT	0	0
FAM162B	-0.064723	0.9678	top4	NOT	0	0
FAM163A	0.093387	0.95655	top4	NOT	0	0
FAM163B	0.12215	0.91498	top4	NOT	0	0
FAM166A	0.075063	0.96963	top4	NOT	0	0
FAM166B	0.036427	0.99276	top4	NOT	0	0
FAM167A	-0.062631	0.96897	top4	NOT	0	0
FAM167B	-0.10675	0.91886	top4	NOT	0	0
FAM168A	0.1671	0.79462	top4	NOT	0	0
FAM168B	0.013164	0.99788	top4	NOT	0	0
FAM169A	-0.0062419	0.99445	top4	NOT	0	0
FAM169B	0.0049866	0.99832	top4	NOT	0	0
FAM170A	-0.11205	0.9	top4	NOT	0	0
FAM170B	-0.036322	0.98433	top4	NOT	0	0
FAM171A1	0.10874	0.93425	top4	NOT	0	0
FAM171A2	0.080585	0.9678	top4	NOT	0	0
FAM171B	0.067743	0.9766	top4	NOT	0	0
FAM172A	0.065847	0.97782	top4	NOT	0	0
FAM173A	-0.068096	0.9678	top4	NOT	0	0
FAM173B	0.11134	0.93425	top4	NOT	0	0
FAM174A	0.092826	0.95672	top4	NOT	0	0
FAM174B	0.057179	0.98163	top4	NOT	0	0
FAM175A	-0.19805	0.61111	top4	NOT	0	0
FAM175B	0.10983	0.93425	top4	NOT	0	0
FAM177A1	0.16289	0.80273	top4	NOT	0	0
FAM177B	0.22613	0.52332	top4	NOT	0	0
FAM178A	0.08483	0.96472	top4	NOT	0	0
FAM178B	0.080466	0.9678	top4	NOT	0	0
FAM179A	-0.012126	0.99276	top4	NOT	0	0
FAM179B	0.01856	0.99749	top4	NOT	0	0
FAM180A	0.1228	0.91489	top4	NOT	0	0
FAM181A	0.13717	0.87489	top4	NOT	0	0
FAM181B	0.051756	0.98433	top4	NOT	0	0
FAM183A	0.078923	0.9678	top4	NOT	0	0
FAM184A	0.071489	0.97647	top4	NOT	0	0
FAM184B	0.02063	0.99516	top4	NOT	0	0
FAM185A	-0.15526	0.79767	top4	NOT	0	0
FAM186A	0.13139	0.88267	top4	NOT	0	0
FAM186B	-0.03227	0.9888	top4	NOT	0	0
FAM187B	0.071537	0.97647	top4	NOT	0	0
FAM188A	-0.0088388	0.99321	top4	NOT	0	0
FAM188B	-0.088662	0.93857	top4	NOT	0	0
FAM189A1	0.021287	0.99473	top4	NOT	0	0
FAM189A2	-0.04583	0.98082	top4	NOT	0	0
FAM189B	0.026096	0.99276	top4	NOT	0	0
FAM192A	0.10121	0.93857	top4	NOT	0	0
FAM193A	0.025837	0.99276	top4	NOT	0	0
FAM193B	0.044122	0.99092	top4	NOT	0	0
FAM194A	0.16866	0.78916	top4	NOT	0	0
FAM194B	0.04734	0.98907	top4	NOT	0	0
FAM195A	-0.069163	0.9678	top4	NOT	0	0
FAM195B	-0.03162	0.98925	top4	NOT	0	0
FAM196A	0.0019474	0.99749	top4	NOT	0	0
FAM196B	0.0029882	0.99788	top4	NOT	0	0
FAM198A	0.027282	0.99276	top4	NOT	0	0
FAM198B	-0.018119	0.99276	top4	NOT	0	0
FAM199X	-0.02413	0.99256	top4	NOT	0	0
FAM19A1	-0.13475	0.86241	top4	NOT	0	0
FAM19A2	-0.028639	0.99092	top4	NOT	0	0
FAM19A3	0.017929	0.99749	top4	NOT	0	0
FAM19A4	0.0095373	0.99832	top4	NOT	0	0
FAM19A5	0.063734	0.97844	top4	NOT	0	0
FAM200A	-0.17788	0.69769	top4	NOT	0	0
FAM200B	0.034593	0.99276	top4	NOT	0	0
FAM203A	0.014344	0.99749	top4	NOT	0	0
FAM204A	0.14006	0.87173	top4	NOT	0	0
FAM205A	-0.040113	0.98163	top4	NOT	0	0
FAM206A	-0.010795	0.99276	top4	NOT	0	0
FAM207A	-0.115	0.93425	top4	NOT	0	0
FAM208A	-0.14585	0.82717	top4	NOT	0	0
FAM208B	0.01188	0.99788	top4	NOT	0	0
FAM209A	-0.072543	0.9615	top4	NOT	0	0
FAM209B	0.027189	0.99276	top4	NOT	0	0
FAM20A	0.016033	0.99749	top4	NOT	0	0
FAM20B	0.087249	0.9615	top4	NOT	0	0
FAM20C	0.055029	0.98163	top4	NOT	0	0
FAM210A	0.13536	0.87618	top4	NOT	0	0
FAM210B	0.062972	0.97898	top4	NOT	0	0
FAM211A	0.018308	0.99749	top4	NOT	0	0
FAM211B	-0.01477	0.99276	top4	NOT	0	0
FAM212A	0.02858	0.99276	top4	NOT	0	0
FAM212B	-0.12948	0.87115	top4	NOT	0	0
FAM213A	-0.016111	0.99276	top4	NOT	0	0
FAM213B	-0.038138	0.98163	top4	NOT	0	0
FAM214A	-0.10441	0.92533	top4	NOT	0	0
FAM214B	-0.052185	0.97782	top4	NOT	0	0
FAM216A	-0.2969	0.20339	top4	NOT	0	0
FAM216B	0.013879	0.99749	top4	NOT	0	0
FAM217A	0.1258	0.89968	top4	NOT	0	0
FAM217B	-0.011277	0.99276	top4	NOT	0	0
FAM218A	-0.13957	0.85077	top4	NOT	0	0
FAM219A	-0.074526	0.96087	top4	NOT	0	0
FAM219B	0.11971	0.91886	top4	NOT	0	0
FAM21B	0.11623	0.97863	top4	NOT	0	0
FAM21C	0.1036	0.95983	top4	NOT	0	0
FAM220A	-0.15832	0.78916	top4	NOT	0	0
FAM221A	-0.049263	0.97782	top4	NOT	0	0
FAM221B	-0.01576	0.99276	top4	NOT	0	0
FAM222A	-0.10101	0.93425	top4	NOT	0	0
FAM222B	-0.028057	0.99129	top4	NOT	0	0
FAM227B	0.1083	0.93425	top4	NOT	0	0
FAM228A	0.060908	0.98117	top4	NOT	0	0
FAM229A	0.026682	0.99276	top4	NOT	0	0
FAM229B	0.092541	0.95672	top4	NOT	0	0
FAM24A	0.0556	0.98163	top4	NOT	0	0
FAM24B	-0.055516	0.97647	top4	NOT	0	0
FAM25A	-0.068503	0.97647	top4	NOT	0	0
FAM26D	-0.059573	0.97153	top4	NOT	0	0
FAM26E	-0.017587	0.99276	top4	NOT	0	0
FAM26F	-0.072316	0.96172	top4	NOT	0	0
FAM32A	0.2327	0.49146	top4	NOT	0	0
FAM35A	0.094238	0.9678	top4	NOT	0	0
FAM3A	0.15499	0.83575	top4	NOT	0	0
FAM3B	0.096381	0.95069	top4	NOT	0	0
FAM3C	-0.021074	0.99276	top4	NOT	0	0
FAM3D	-0.033064	0.98807	top4	NOT	0	0
FAM43A	-0.0037631	0.99574	top4	NOT	0	0
FAM43B	0.020841	0.99516	top4	NOT	0	0
FAM45A	0.070308	0.97647	top4	NOT	0	0
FAM46A	-0.19772	0.61214	top4	NOT	0	0
FAM46B	-0.0036476	0.99605	top4	NOT	0	0
FAM46C	0.087443	0.9615	top4	NOT	0	0
FAM46D	-0.010756	0.99276	top4	NOT	0	0
FAM47A	0.021518	0.99447	top4	NOT	0	0
FAM47B	-0.0087404	0.99321	top4	NOT	0	0
FAM47C	-0.20241	0.59186	top4	NOT	0	0
FAM47E	0.04441	0.99092	top4	NOT	0	0
FAM47E-STBD1	-0.036475	0.98431	top4	NOT	0	0
FAM49A	-0.015791	0.99276	top4	NOT	0	0
FAM49B	-0.090286	0.93857	top4	NOT	0	0
FAM50A	0.086789	0.9615	top4	NOT	0	0
FAM50B	-0.036956	0.9843	top4	NOT	0	0
FAM53A	-0.044563	0.98163	top4	NOT	0	0
FAM53B	0.040916	0.99183	top4	NOT	0	0
FAM53C	-0.0040211	0.9953	top4	NOT	0	0
FAM57A	0.15517	0.83475	top4	NOT	0	0
FAM57B	0.0095947	0.99832	top4	NOT	0	0
FAM60A	0.081014	0.9678	top4	NOT	0	0
FAM63A	-0.042535	0.98163	top4	NOT	0	0
FAM63B	0.02843	0.99276	top4	NOT	0	0
FAM64A	-0.033018	0.98807	top4	NOT	0	0
FAM65A	0.14763	0.86037	top4	NOT	0	0
FAM65B	0.091173	0.95675	top4	NOT	0	0
FAM65C	-0.071653	0.96261	top4	NOT	0	0
FAM69A	0.15796	0.81895	top4	NOT	0	0
FAM69B	-0.005478	0.99466	top4	NOT	0	0
FAM69C	0.022721	0.99445	top4	NOT	0	0
FAM71A	-0.0037781	0.99567	top4	NOT	0	0
FAM71B	-0.012457	0.99276	top4	NOT	0	0
FAM71C	0.018851	0.99718	top4	NOT	0	0
FAM71D	-0.02352	0.99256	top4	NOT	0	0
FAM71E1	-0.049304	0.97782	top4	NOT	0	0
FAM71F1	0.05476	0.98163	top4	NOT	0	0
FAM71F2	0.044897	0.9899	top4	NOT	0	0
FAM72D	0.11597	0.93247	top4	NOT	0	0
FAM73A	-0.141	0.84891	top4	NOT	0	0
FAM73B	-0.11705	0.88301	top4	NOT	0	0
FAM76A	0.10554	0.93619	top4	NOT	0	0
FAM76B	-0.081377	0.95163	top4	NOT	0	0
FAM78A	-0.16639	0.73212	top4	NOT	0	0
FAM78B	0.03906	0.99258	top4	NOT	0	0
FAM81A	0.07703	0.96897	top4	NOT	0	0
FAM81B	-0.014603	0.99276	top4	NOT	0	0
FAM83A	0.051525	0.98461	top4	NOT	0	0
FAM83B	0.063009	0.97898	top4	NOT	0	0
FAM83C	0.064132	0.97782	top4	NOT	0	0
FAM83D	0.067941	0.97658	top4	NOT	0	0
FAM83E	-0.042354	0.98163	top4	NOT	0	0
FAM83F	-0.0045436	0.99516	top4	NOT	0	0
FAM83G	0.040109	0.99256	top4	NOT	0	0
FAM83H	0.14881	0.85714	top4	NOT	0	0
FAM84A	-0.0096899	0.99276	top4	NOT	0	0
FAM84B	0.03354	0.99276	top4	NOT	0	0
FAM86A	0.10337	0.93857	top4	NOT	0	0
FAM86B1	-0.67121	0.49274	top4	NOT	0	0
FAM86B2	0.075364	0.9916	top4	NOT	0	0
FAM86C1	0.15172	0.93425	top4	NOT	0	0
FAM89A	0.044959	0.9899	top4	NOT	0	0
FAM89B	0.053117	0.98255	top4	NOT	0	0
FAM8A1	0.085502	0.96261	top4	NOT	0	0
FAM90A1	0.028849	0.99276	top4	NOT	0	0
FAM91A1	0.048437	0.98837	top4	NOT	0	0
FAM92A1	0.059702	0.98163	top4	NOT	0	0
FAM92B	0.1051	0.93664	top4	NOT	0	0
FAM96A	0.29956	0.25989	top4	NOT	0	0
FAM96B	-0.011964	0.99276	top4	NOT	0	0
FAM98A	0.03409	0.99276	top4	NOT	0	0
FAM98B	-0.11328	0.89965	top4	NOT	0	0
FAM98C	-0.03975	0.98163	top4	NOT	0	0
FAM9A	-0.074851	0.96087	top4	NOT	0	0
FAM9B	0.11545	0.93393	top4	NOT	0	0
FAM9C	-0.014305	0.99276	top4	NOT	0	0
FAN1	-0.043036	0.98163	top4	NOT	0	0
FANCA	-0.017221	0.99276	top4	NOT	0	0
FANCB	-0.080949	0.95163	top4	NOT	0	0
FANCC	-0.020194	0.99276	top4	NOT	0	0
